SOURCE,LINEAR_FEATURE_ID,WATERBODY_POLY_ID,NAMED_WATERSHED_ID,GNIS_ID,GNIS_NAME,FWA_WATERSHED_CODE,WATERSHED_CODE_50K,AREA_HA,DOWNSTREAM_PATH,WATERBODY_TYPE,WATERSHED_GROUP_CODE,CENTROID_LATITUDE,CENTROID_LONGITUDE
BCFWA Lakes,,700209622,,22219,Duckworth Lake,100-396834-064586,100-399200-06100,33.36593827,McLeese Creek > Soda Creek > Fraser River,Lake,TWAC,52.37605982,-122.2750898
BCFWA Lakes,,,,2903,McLeese Lake,100-396834-064586,100-399200-06100,217.0134898,McLeese Creek > Soda Creek > Fraser River,Lake,TWAC,52.40939836,-122.2983909
BCFWA Lakes,,700209611,,38199,Blue Lake,100-396834-218245,100-399200-18600,40.00045047,Soda Creek > Fraser River,Lake,TWAC,52.33814208,-122.2390455
BCFWA Lakes,,,,37617,Spring Lake,100-400806-497297,100-403200-64500,24.25305795,Collins Creek > Fraser River,Lake,TWAC,52.29465585,-122.3872335
BCFWA Lakes,,,,27737,Wilkie Lake,100-400806-497297,100-403200-64500,6.919851897,Collins Creek > Fraser River,Lake,TWAC,52.31118634,-122.3947216
BCFWA Lakes,,,,30437,Yorston Lake,100-400806-497297,100-403200-64500,34.01144083,Collins Creek > Fraser River,Lake,TWAC,52.29860392,-122.3815438
BCFWA Lakes,,,,20724,Henri Lake,100-403649,100-405800,168.0007314,Mackin Creek > Fraser River,Lake,TWAC,52.17345858,-122.9329943
BCFWA Lakes,,,,11953,Kenny Lake,100-403649-055497,100-405800-05400,9.848460999,Mackin Creek > Fraser River,Lake,TWAC,52.34882509,-122.4204613
BCFWA Lakes,,,,24064,Norton Lake,100-403649-117575-051273-791114,100-405800-11900-10600,20.80533631,Mackin Creek > Fraser River,Lake,TWAC,52.27834776,-122.4478854
BCFWA Lakes,,700209679,,16690,Arthur Lake,100-403649-281204,100-405800-29500,19.87126193,Beaverdam Creek > Mackin Creek > Fraser River,Lake,TWAC,52.24314318,-122.6400523
BCFWA Lakes,,,,26268,Silent Lake,100-403649-553308,100-405800-57000,20.63626294,Mackin Creek > Fraser River,Lake,TWAC,52.16168105,-122.6905373
BCFWA Lakes,,,,27496,Ross Lake,100-403649-576467-651183,100-405800-59600-75755,86.41533382,Taylor Creek > Mackin Creek > Fraser River,Lake,TWAC,52.13998502,-122.8472278
BCFWA Lakes,,,,25043,Renner Lake,100-403649-678778,100-405800-70100,59.59909625,Mackin Creek > Fraser River,Lake,TWAC,52.22286603,-122.848727
BCFWA Lakes,,,,38316,Soap Lake,100-405412-606267-279109,100-415000,123.7812421,Camp Creek > Fraser River,Lake,TWAC,52.41809866,-122.4739469
BCFWA Lakes,,,,25890,Tingley Lake,100-414594,100-416800,57.33540051,Tingley Creek > Fraser River,Lake,TWAC,52.40658529,-122.5343227
BCFWA Lakes,,,,13464,Maquoi Lake,100-418483,100-420800,31.02031976,Fraser River,Lake,TWAC,52.52008195,-122.5542582
BCFWA Lakes,,700151551,,36253,Cuisson Lake,100-424364,100-426600,176.7341302,Cuisson Creek > Fraser River,Lake,NARC,52.48554075,-122.3139734
BCFWA Lakes,,,,27495,Ross Lake,100-424364-997377,100-426600,6.22597757,Cuisson Creek > Fraser River,Lake,NARC,52.46306277,-122.2878079
BCFWA Lakes,,,,26449,Souran Lake,100-424364,100-426600,50.56588821,Cuisson Creek > Fraser River,Lake,NARC,52.534656,-122.3476358
BCFWA Lakes,,,,28948,Valerie Lake,100-424364,100-426600,28.78924228,Cuisson Creek > Fraser River,Lake,NARC,52.52179311,-122.3358656
BCFWA Lakes,,,,27833,Rimrock Lake,100-424364-928094,100-426600-89200,45.71133968,Cuisson Creek > Fraser River,Lake,NARC,52.48324297,-122.3231928
BCFWA Lakes,,700151862,,9576,Alix Lakes,100-425891,100-428100,8.791067794,Alix Creek > Fraser River,Lake,NARC,52.63716726,-122.4145371
BCFWA Lakes,,700151862,,9576,Alix Lakes,100-425891-235350,100-428100-22900,5.096687943,Alix Creek > Fraser River,Lake,NARC,52.64074848,-122.4097054
BCFWA Lakes,,700151862,,9576,Alix Lakes,100-425891-235350,100-428100-22900,2.909726803,Alix Creek > Fraser River,Lake,NARC,52.63972775,-122.4128795
BCFWA Lakes,,,,14048,Moffat Lake,100-436446,100-438400,6.505709209,Australian Creek > Fraser River,Lake,NARC,52.66675939,-122.3790931
BCFWA Lakes,,,,21417,Hill Lake,100-436446-207064-093907,100-438400-19600,26.0086915,Australian Creek > Fraser River,Lake,NARC,52.74365541,-122.359143
BCFWA Lakes,,,,18507,Eveline Lake,100-436446-410843,100-438400-39100,76.4019642,Australian Creek > Fraser River,Lake,NARC,52.66590938,-122.4120503
BCFWA Lakes,,700151799,,14474,Blue Lake,100-436446-410843-217345,100-438400-39100-23500,12.09858565,Australian Creek > Fraser River,Lake,NARC,52.68615242,-122.415728
BCFWA Lakes,,,,28300,Ruric Lake,100-444782-118502,100-446700-11300,3.418333717,Ruric Creek > Narcosli Creek > Fraser River,Lake,NARC,52.81994019,-122.6018037
BCFWA Lakes,,,,25978,Webster Lake,100-444782-194114-085460,100-446700-18900-08300,7.835248332,Narcosli Creek > Fraser River,Lake,NARC,52.71679532,-122.623544
BCFWA Lakes,,700151567,,11168,Beavertail Lake,100-444782-474726-139115-837189,100-446700-45500-15700,77.358779,Webster Creek > Twan Creek > Narcosli Creek > Fraser River,Lake,NARC,52.35914803,-122.9449132
BCFWA Lakes,,,,20893,Suzannie Lake,100-444782-474726-340356,100-446700-45500-36000,24.58968958,Twan Creek > Narcosli Creek > Fraser River,Lake,NARC,52.39754642,-122.6192198
BCFWA Lakes,,,,30173,Twan Lake,100-444782-474726-340356,100-446700-45500-36000,33.65805877,Twan Creek > Narcosli Creek > Fraser River,Lake,NARC,52.41075336,-122.6286478
BCFWA Lakes,,,,21856,Owen Lake,100-444782-474726-872633,100-446700-45500-94900,269.5638176,Twan Creek > Narcosli Creek > Fraser River,Lake,NARC,52.25813602,-122.9153798
BCFWA Lakes,,,,23161,Taharti Lake,100-444782-856560,100-446700-83300,111.252004,Narcosli Creek > Fraser River,Lake,NARC,52.44938927,-122.8933623
BCFWA Lakes,,700151609,,15202,Dale Lake,100-447720,100-449600,39.17364199,Sisters Creek > Fraser River,Lake,NARC,52.88428344,-122.3934612
BCFWA Lakes,,,,27567,Townsend Lake,100-458476-362775-483890,100-460500-36600-48200,24.23449294,Townsend Creek > Mount Creek > Baker Creek > Fraser River,Lake,NARC,52.83627008,-122.9353101
BCFWA Lakes,,,,27056,Puntchesakut Lake,100-458476-428879,100-460500-43600,219.5520828,Puntchesakut Creek > Baker Creek > Fraser River,Lake,NARC,52.98576206,-122.9460438
BCFWA Lakes,,,,25670,Squamish Lake,100-458476-428879-656094,100-460500-43600,17.45867826,Jordan Creek > Puntchesakut Creek > Baker Creek > Fraser River,Lake,BLAR,53.04136343,-122.9523889
BCFWA Lakes,,,,30350,Tzenzaicut Lake,100-458476-535313,100-460500-54300,811.5113834,Merston Creek > Baker Creek > Fraser River,Lake,NARC,52.65252793,-122.8451195
BCFWA Lakes,,,,38063,Margaret Lake,100-458476-535313-382494,100-460500-54300-38203,7.022466116,Merston Creek > Baker Creek > Fraser River,Lake,NARC,52.80935847,-122.9677794
BCFWA Lakes,,700152137,,18334,Canyon Lake,100-458476-565775-918874,100-460500-57200,4.26822311,Puntataenkut Creek > Baker Creek > Fraser River,Lake,NARC,53.01310076,-123.199298
BCFWA Lakes,,,,27054,Puntataenkut Lake,100-458476-565775,100-460500-57200,280.98939,Baker Creek > Fraser River,Lake,NARC,52.95262164,-123.0280854
BCFWA Lakes,,,,24734,Teltierone Lake,100-458476-565775-594373,100-460500-57200-16100,20.14398592,Baker Creek > Fraser River,Lake,NARC,52.96033132,-123.0131502
BCFWA Lakes,,,,25164,Tiltzarone Lake,100-458476-428879-374797,100-460500-57200-16100,56.91198014,Puntchesakut Creek > Baker Creek > Fraser River,Lake,NARC,52.97170076,-122.9691967
BCFWA Lakes,,,,27809,Quanstrom Lake,100-458476-428879-374797-861585,100-460500-57200-16100-5380,5.350302961,Puntchesakut Creek > Baker Creek > Fraser River,Lake,NARC,52.97199791,-122.9871424
BCFWA Lakes,,,,17497,Long John Lake,100-458476-750536-596307,100-460500-74500-53500,25.99230775,Long John Creek > Baker Creek > Fraser River,Lake,NARC,52.81155175,-123.1627042
BCFWA Lakes,,700003556,,9035,Bouchie Lake,100-461949,100-464300,136.0228329,Bouchie Creek > Fraser River,Lake,COTR,53.03508751,-122.6262843
BCFWA Lakes,,,,29004,Milburn Lake,100-461949,100-464300,16.94726004,Bouchie Creek > Fraser River,Lake,COTR,53.02294305,-122.680611
BCFWA Lakes,,,,29966,Mit Lake,100-461949-614481-232166,100-464300-79100,12.61147518,Bouchie Creek > Fraser River,Lake,COTR,53.01498961,-122.7019667
BCFWA Lakes,,700054726,,9018,Ahbau Lake,100-478686-071246,100-481100-07300,819.6847608,Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.2687814,-122.0970813
BCFWA Lakes,,,,16152,Hay Lake,100-478686-071246,100-481100-07300,45.00537143,Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.35615012,-122.0841943
BCFWA Lakes,,,,17045,Lodi Lake,100-478686-071246,100-481100-07300,161.1545282,Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.37840712,-122.0809299
BCFWA Lakes,,,,6022,Nelson Kenny Lake,100-478686-071246-010226,100-481100-07300-01000,64.60278856,Nelson Kenny Creek > Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.25134408,-122.5611917
BCFWA Lakes,,700054735,,13840,Chubb Lake,100-478686-071246-010226-981610,100-481100-07300-01000-5890-0460,67.14138103,Nelson Kenny Creek > Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.27667236,-122.5646001
BCFWA Lakes,,,,13886,Genevieve Lake,100-478686-071246-349692,100-481100-07300-36700,133.9939354,Genevieve Creek > Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.24953811,-122.2863633
BCFWA Lakes,,,,27497,Ross Lake,100-478686-071246-634306,100-481100-07300-64600,14.13060336,Ahbau Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.30503136,-122.0564219
BCFWA Lakes,,,,22322,Hush Lake,100-478686-155058,100-481100-16800-40100,4.98080674,Hush Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.15225663,-122.3603918
BCFWA Lakes,,700054786,,11628,Bellos Lake,100-478686-175502,100-481100-17600,25.15823221,Bellos Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.1161335,-122.3077461
BCFWA Lakes,,,,17438,Jess Lake,100-478686-234143-164354,100-481100-24000,1.880325718,Cottonwood River > Swift River > Fraser River,Lake,COTR,53.07211842,-122.3214704
BCFWA Lakes,,,,17438,Jess Lake,100-478686-234143-164354,100-481100-24000,0.772970199,Cottonwood River > Swift River > Fraser River,Lake,COTR,53.07079178,-122.3181154
BCFWA Lakes,,,,27156,Sixteen Mile Lake,100-478686-244477,100-481100-24500,18.05393599,Frye Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.04126095,-122.2636767
BCFWA Lakes,,700054834,,15981,Davey Lake,100-478686-244477-175753,100-481100-24500-18000,17.18712971,Frye Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.05056011,-122.2708235
BCFWA Lakes,,,,39207,Kenny Lake,100-478686-244477-521620,100-481100-24500-57900,16.58125766,Frye Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.00871408,-122.2497006
BCFWA Lakes,,700055346,,18060,Coldspring Lake,100-478686-306450-629651,100-481100-30800-61600,3.961721154,John Boyd Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.0483877,-122.0867805
BCFWA Lakes,,,,22346,Hyde Lake,100-478686-306450-883440,100-481100-30800-90900,3.405680692,John Boyd Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.04107537,-122.0152982
BCFWA Lakes,,700058347,,13578,Black Lake,100-478686-388281-976958,100-481100-38900,0.261518003,Lightning Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.01065545,-121.5790449
BCFWA Lakes,,,,24005,Porcupine Lake,100-478686-388281-042653-557241,100-481100-38900-04200,1.933638609,Gagen Creek > Lightning Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.01151166,-122.0564037
BCFWA Lakes,,,,30377,Yeates Lake,100-478686-388281-118733,100-481100-38900-11600,4.231251686,Lightning Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.01462539,-122.0385268
BCFWA Lakes,,,,28607,Wingdam Lake,100-478686-388281-236662,100-481100-38900-24100,6.882584566,Wingdam Creek > Lightning Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.02617131,-121.9599947
BCFWA Lakes,,700055758,,10487,Angus Lake,100-478686-433436-109832,100-481100-43400-10700,2.441062132,Lake Creek > Sovereign Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,53.00755492,-122.0181049
BCFWA Lakes,,,,38611,Sovereign Lakes,100-478686-433436-580463,100-481100-43400-59900,32.60343098,Atis Creek > Sovereign Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.94002059,-121.8574775
BCFWA Lakes,,700054736,,12326,Benson Lake,100-478686-466848,100-481100-46900,66.87378288,Cottonwood River > Swift River > Fraser River,Lake,COTR,52.90524052,-122.0775089
BCFWA Lakes,,,,37020,Robertson Lake,100-478686-480938-158641-135018,100-481100-48200-17300-1350,62.59433563,Victoria Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.89552774,-122.0590555
BCFWA Lakes,,,,24120,Nyland Lake,100-478686-480938-285456-404830,100-481100-48200-30800-5100,54.94798261,Victoria Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.77590243,-122.0126464
BCFWA Lakes,,700055060,,13718,Chiaz Lake,100-478686-480938-361081,100-481100-48200-40100,6.361682192,Chiaz Creek > Victoria Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.76361373,-121.9232687
BCFWA Lakes,,,,20795,Sundberg Lake,100-478686-480938-390722,100-481100-48200-43500,15.75948725,Victoria Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.82832731,-121.9531819
BCFWA Lakes,,700054766,,11640,Bendixon Lake,100-478686-602988,100-481100-60500,32.1049083,Bendixon Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.8905792,-121.8741473
BCFWA Lakes,,,,11358,Katherine Lake,100-478686-643988-279404,100-481100-64600-20900,3.189580374,Katherine Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.81039387,-121.8199917
BCFWA Lakes,,,,38611,Sovereign Lakes,100-478686-725674-313326-174641,100-481100-72900-57700,32.85299944,Reddish Creek > Fontaine Creek > Cottonwood River > Swift River > Fraser River,Lake,COTR,52.92881803,-121.8496828
BCFWA Lakes,,,,20750,Herkyelthtie Lake,100-482342-571349,100-484600-58000,21.59610805,Herkyelthtie Creek > Whittier Creek > Fraser River,Lake,COTR,53.11444106,-122.8456504
BCFWA Lakes,,,,20080,Lazaroff Lake,100-484750-674193,100-487000-66500,39.26339518,Fraser River,Lake,COTR,53.22595165,-122.6534675
BCFWA Lakes,,,,24881,Oscar Lake,100-520500-060627-149938,100-522900-06000-16500,20.09127291,Grundell Creek > Hixon Creek > Naver Creek > Fraser River,Lake,COTR,53.51310508,-122.5859792
BCFWA Lakes,,,,37280,Government Lake,100-520500-060627-203143-590444,100-522900-06000-21700-6040,28.03223901,Government Creek > Hixon Creek > Naver Creek > Fraser River,Lake,COTR,53.55901538,-122.4974868
BCFWA Lakes,,,,14658,Pedley Lake,100-520500-138638,100-522900-14300,12.77076276,Pedley Creek > Naver Creek > Fraser River,Lake,COTR,53.42165444,-122.5026884
BCFWA Lakes,,,,22703,Pauli Lake,100-520500-258676,100-522900-26200,7.566799886,Meadowbank Creek > Naver Creek > Fraser River,Lake,COTR,53.27214469,-122.4269535
BCFWA Lakes,,700054776,,19718,Colebank Lake,100-520500-337114,100-522900-34800,28.81310733,Colebank Creek > Naver Creek > Fraser River,Lake,COTR,53.31194381,-122.4192676
BCFWA Lakes,,,,30017,Yardley Lake,100-520500-379513,100-522900-39100,46.03030762,Yardley Creek > Naver Creek > Fraser River,Lake,COTR,53.33268225,-122.413749
BCFWA Lakes,,,,16606,Neck Lake,100-520500-389138,100-522900-40100,48.27294651,Little Naver Creek > Naver Creek > Fraser River,Lake,COTR,53.26629069,-122.3490949
BCFWA Lakes,,,,18864,Jimmac Lake,100-520500-389138-117336,100-522900-40100-11500,20.52551989,Jimmac Creek > Little Naver Creek > Naver Creek > Fraser River,Lake,COTR,53.28240453,-122.3679083
BCFWA Lakes,,,,21623,Hudson Lake,100-520500-389138-279289,100-522900-40100-27800,13.45503435,Little Naver Creek > Naver Creek > Fraser River,Lake,COTR,53.30979942,-122.3569036
BCFWA Lakes,,,,14235,Mary Lake,100-520500-444261,100-522900-45700,17.51503961,Naver Creek > Fraser River,Lake,COTR,53.32233749,-122.3208039
BCFWA Lakes,,,,27051,Pungut Lake,100-520500-444261,100-522900-45700,5.239441604,Naver Creek > Fraser River,Lake,COTR,53.3171515,-122.3468992
BCFWA Lakes,,,,16869,Elkington Lake,100-520500-564443-105127,100-522900-57800-18900,9.46488296,Elkington Creek > Naver Creek > Fraser River,Lake,COTR,53.35572192,-122.2380605
BCFWA Lakes,,,,14400,Hanekan Lake,100-520500-775576,100-522900-78000,4.014121979,Hanekan Creek > Naver Creek > Fraser River,Lake,COTR,53.44941961,-122.2005558
BCFWA Lakes,,,,15871,Murison Lake,100-594120-413045-516524-544715,100-522900-83300,1.607308822,Jerry Creek > Willow River > Fraser River,Lake,COTR,53.49785222,-122.2063174
BCFWA Lakes,,,,19238,Lynx Lake,100-533667,100-535900,26.81486453,McCorkall Creek > Fraser River,Lake,TABR,53.62427524,-122.9066675
BCFWA Lakes,,,,38283,Michael Lake,100-533667-586918-278761,100-535900-59000,16.3085395,McCorkall Creek > Fraser River,Lake,TABR,53.65044744,-122.8668772
BCFWA Lakes,,,,27617,Trapping Lake,100-534095,100-536400,42.16625688,Trapping Creek > Fraser River,Lake,TABR,53.5822981,-122.5929302
BCFWA Lakes,,,,6121,Red Rock Lake,100-543677,100-545900,19.21843069,Red Rock Creek > Fraser River,Lake,TABR,53.72747189,-122.5301979
BCFWA Lakes,,,,28628,Wishon Lake,100-543677-184559-872174,100-545900-16600,16.04258267,Wishon Creek > Red Rock Creek > Fraser River,Lake,TABR,53.67322134,-122.5452974
BCFWA Lakes,,700199665,,10113,Buckhorn Lake,100-551256,100-553400,66.41449957,Cale Creek > Fraser River,Lake,TABR,53.75078388,-122.5091032
BCFWA Lakes,,,,11919,Francis Lake,100-594120-252979,100-553400-99300-17900,18.58795347,Willow River > Fraser River,Lake,WILL,53.74869866,-122.3677906
BCFWA Lakes,,,,23129,Tabor Lake,100-557130,100-559300,381.4455614,Tabor Creek > Fraser River,Lake,TABR,53.9163693,-122.5421524
BCFWA Lakes,703182190,,,21626,Hudsons Bay Slough,100-565643,100-567900,0.744142704,Hudsons Bay Slough > Fraser River,Slough,TABR,53.90312976,-122.7396034
BCFWA Lakes,703182190,,,21626,Hudsons Bay Slough,100-565643,100-567900,2.351225488,Hudsons Bay Slough > Fraser River,Slough,TABR,53.90085776,-122.7445152
BCFWA Lakes,,,,22031,Shane Lake,100-565643-884547-637258,100-567900-88100,5.125388488,Shane Creek > Hudsons Bay Slough > Fraser River,Lake,TABR,53.88974927,-122.8366031
BCFWA Lakes,,,,37827,Rancheree Lake,100-582713-527044-942956,100-585200,14.44199525,Fraser River,Lake,TABR,54.03254071,-122.6366117
BCFWA Lakes,,,,37827,Rancheree Lake,100-582713-527044,100-585200,10.99509562,Fraser River,Lake,TABR,54.02839035,-122.6285183
BCFWA Lakes,,,,20522,Salmon Lake,100-591289,100-593800,209.4729381,Salmon River > Fraser River,Lake,SALR,54.87609614,-123.8233551
BCFWA Lakes,,,,12282,Gunniza Lake,100-591289-027643,100-593800-03100,95.12856813,Wright Creek > Salmon River > Fraser River,Lake,LSAL,54.17780424,-122.8773651
BCFWA Lakes,,,,14210,Martin Lake,100-591289-027643-773871-175524,100-593800-03100,17.00361349,Wright Creek > Salmon River > Fraser River,Lake,LSAL,54.1506713,-122.9099532
BCFWA Lakes,,,,19027,Ferguson Lake,100-591289-027643-165842,100-593800-03100-20600,16.57111105,Wright Creek > Salmon River > Fraser River,Lake,LSAL,54.0371936,-122.8461936
BCFWA Lakes,,,,12080,Madden Lake,100-591289-027643-811669,100-593800-03100-86800-2460,8.157691875,Wright Creek > Salmon River > Fraser River,Lake,LSAL,54.16338924,-122.8928782
